trajectory_id,t,split,action,reward,logged_behavior_action,always_eco_action,never_eco_action,heuristic_risk_rule_action,non_causal_fqi_action,causal_fqi_action,causal_no_history_fqi_action,causal_no_vehicle_id_fqi_action
14197,4,test,1,-2.4288,1,1,0,1,0,1,1,1
14197,5,test,0,-7.6714,0,1,0,0,0,0,0,0
14197,6,test,1,-0.3152,1,1,0,1,0,1,0,0
14198,0,test,0,-1.2956,0,1,0,1,1,0,0,0
14198,1,test,0,-3.3462,0,1,0,0,0,0,0,0
14198,2,test,1,-6.3372,1,1,0,0,0,0,1,0
14198,3,test,0,-2.6016,0,1,0,1,0,0,0,0
14199,0,test,1,-0.7462,1,1,0,1,1,1,1,1
14199,1,test,0,-0.8776,0,1,0,1,0,0,0,0
14199,2,test,1,-1.2144,1,1,0,1,1,1,1,0
14199,3,test,0,-2.0038,0,1,0,0,0,0,0,0
14199,4,test,1,-0.173,1,1,0,1,0,0,0,0
14199,5,test,1,-2.5076,1,1,0,1,1,1,1,0
14199,6,test,1,-12.9728,1,1,0,0,1,1,1,1
14200,0,test,0,-0.8714000000000001,0,1,0,0,0,0,0,0
14200,1,test,1,-2.4412000000000003,1,1,0,1,1,0,1,0
14200,2,test,1,-2.1854,1,1,0,1,1,1,1,0
14200,3,test,0,-0.6882,0,1,0,0,0,0,0,0
14201,0,test,0,-3.3978,0,1,0,1,0,0,0,0
14201,1,test,1,-2.7764,1,1,0,0,0,0,0,0
14201,2,test,0,-1.2162000000000002,0,1,0,1,1,0,0,0
14201,3,test,0,-0.321,0,1,0,0,0,0,0,0
14201,4,test,1,-3.5136,1,1,0,0,0,0,0,0
14201,5,test,0,-1.1904,0,1,0,1,0,0,0,0
14202,0,test,1,-2.6588000000000003,1,1,0,1,1,1,1,1
14202,1,test,1,-0.9624,1,1,0,0,1,1,1,1
14202,2,test,0,-3.0944000000000003,0,1,0,1,0,0,0,0
14202,3,test,1,-2.752,1,1,0,1,1,1,1,0
14202,4,test,1,-3.1612,1,1,0,1,0,1,1,1
14202,5,test,1,-10.8006,1,1,0,1,1,1,1,1
14202,6,test,0,-1.7566,0,1,0,1,0,0,0,1
14202,7,test,0,-2.8092,0,1,0,1,0,0,0,0
14202,8,test,1,-0.6566000000000001,1,1,0,1,1,1,1,1
14203,0,test,1,-9.9628,1,1,0,0,0,1,1,1
14203,1,test,1,-1.2738,1,1,0,0,0,1,1,1
14203,2,test,1,-0.6070000000000001,1,1,0,1,0,1,1,1
14203,3,test,1,-3.2924,1,1,0,1,1,1,1,1
14203,4,test,0,-2.5202,0,1,0,0,0,0,0,0
14204,0,test,1,-0.5660000000000001,1,1,0,1,1,1,1,1
14204,1,test,1,-0.4876,1,1,0,1,1,1,1,1
14204,2,test,0,-13.9474,0,1,0,0,0,0,0,0
14204,3,test,1,-0.6166,1,1,0,0,0,0,0,0
14204,4,test,0,-12.1886,0,1,0,0,0,0,0,0
14204,5,test,0,-0.79,0,1,0,1,0,0,0,0
14204,6,test,0,-0.3412,0,1,0,1,0,0,0,0
14204,7,test,0,-0.5730000000000001,0,1,0,0,0,0,0,0
14204,8,test,1,-12.7712,1,1,0,1,1,1,1,1
14204,9,test,0,-2.981,0,1,0,1,0,0,0,0
14204,10,test,0,-0.5196,0,1,0,1,0,0,0,0
14205,0,test,1,-2.5138,1,1,0,1,1,1,1,1
14205,1,test,1,-2.2522,1,1,0,1,1,1,1,1
14205,2,test,0,-10.5196,0,1,0,0,0,1,1,0
14205,3,test,0,-2.5596,0,1,0,1,1,1,1,1
14205,4,test,1,-2.4174,1,1,0,0,1,1,1,1
14205,5,test,1,-34.5976,1,1,0,0,0,0,0,0
14205,6,test,1,-2.5958,1,1,0,1,1,1,1,1
14206,0,test,0,-0.7914,0,1,0,0,0,1,1,1
14206,1,test,1,-10.0132,1,1,0,0,1,0,0,0
14206,2,test,1,-2.6944,1,1,0,1,1,1,1,1
14206,3,test,0,-0.515,0,1,0,1,0,0,0,0
14206,4,test,1,-0.5642,1,1,0,1,1,0,0,0
14206,5,test,1,-2.545,1,1,0,1,1,1,0,0
14206,6,test,1,-5.150399999999999,1,1,0,1,0,1,1,1
14207,0,test,1,-0.7524000000000001,1,1,0,1,1,1,1,1
14207,1,test,1,-2.5228,1,1,0,0,0,0,0,0
14207,2,test,0,-6.2972,0,1,0,0,1,0,0,0
14207,3,test,0,-1.0852000000000002,0,1,0,0,0,0,0,0
14207,4,test,1,-2.909,1,1,0,0,1,1,1,1
14207,5,test,0,-11.4804,0,1,0,0,1,0,0,0
14207,6,test,1,-3.0158,1,1,0,1,1,1,1,1
14208,0,test,1,-6.300000000000001,1,1,0,0,1,0,0,0
14208,1,test,1,-0.6184000000000001,1,1,0,1,1,1,0,0
14208,2,test,1,-3.1832000000000003,1,1,0,1,1,0,0,0
14208,3,test,1,-12.5016,1,1,0,0,1,1,0,0
14208,4,test,1,-15.6288,1,1,0,0,0,0,0,0
14208,5,test,1,-0.798,1,1,0,0,0,1,1,1
14208,6,test,1,-0.289,1,1,0,1,1,1,1,1
14208,7,test,1,-0.462,1,1,0,0,1,0,0,1
14208,8,test,1,-13.6676,1,1,0,0,0,0,0,0
14209,0,test,1,-14.5192,1,1,0,0,0,0,0,0
14209,1,test,0,-2.4866,0,1,0,1,0,0,0,0
14209,2,test,1,-2.508,1,1,0,1,1,1,1,1
14209,3,test,1,-2.2196,1,1,0,1,1,1,1,1
14209,4,test,0,-0.2888,0,1,0,1,0,0,0,0
14209,5,test,1,-18.815,1,1,0,0,1,1,1,1
14209,6,test,1,-2.863,1,1,0,0,1,1,1,1
14210,0,test,1,-1.1212,1,1,0,0,0,0,0,0
14210,1,test,0,-0.6028,0,1,0,1,1,0,0,0
14210,2,test,1,-0.7112,1,1,0,1,1,1,1,1
14210,3,test,0,-0.679,0,1,0,0,0,0,0,0
14210,4,test,0,-0.19,0,1,0,0,1,0,0,0
14211,0,test,1,-0.9006000000000001,1,1,0,1,1,1,1,1
14211,1,test,0,-1.1834,0,1,0,1,0,0,0,0
14211,2,test,1,-2.4028,1,1,0,1,1,1,1,1
14211,3,test,0,-0.7416,0,1,0,1,0,1,1,0
14211,4,test,1,-2.3352,1,1,0,1,1,1,1,1
14211,5,test,1,-1.7606,1,1,0,0,1,1,1,1
14211,6,test,0,-0.5206000000000001,0,1,0,1,0,1,0,0
14211,7,test,0,-0.3878,0,1,0,1,0,0,0,0
14211,8,test,1,-0.936,1,1,0,0,1,1,1,1
14211,9,test,0,-2.4658,0,1,0,1,0,0,0,0
14212,0,test,1,-0.3974,1,1,0,1,1,1,1,1
14212,1,test,1,-3.3696,1,1,0,0,0,0,0,1
14212,2,test,0,-2.5744,0,1,0,0,0,0,0,0
14212,3,test,0,-3.0682,0,1,0,1,0,1,1,1
14212,4,test,0,-11.4174,0,1,0,0,0,0,0,0
14212,5,test,1,-11.2102,1,1,0,0,0,0,0,0
14212,6,test,1,-10.5058,1,1,0,0,0,0,0,0
14213,0,test,1,-12.5246,1,1,0,1,0,0,0,0
14213,1,test,0,-11.0754,0,1,0,1,0,0,0,0
14213,2,test,1,-14.802,1,1,0,0,0,1,1,1
14213,3,test,0,-2.5972,0,1,0,1,0,0,0,1
14213,4,test,1,-2.1234,1,1,0,1,1,0,1,0
14213,5,test,0,-4.3596,0,1,0,1,1,0,0,0
14213,6,test,1,-9.1864,1,1,0,0,0,0,0,0
14213,7,test,1,-0.9554,1,1,0,1,0,1,1,1
14214,0,test,1,-2.3722,1,1,0,1,1,1,0,1
14214,1,test,1,-2.6826,1,1,0,1,1,1,1,1
14214,2,test,1,-1.352,1,1,0,1,1,1,1,1
14214,3,test,0,-0.0934,0,1,0,1,0,0,0,0
14214,4,test,1,-2.9958,1,1,0,1,1,1,1,1
14214,5,test,0,-3.3282,0,1,0,1,1,0,0,0
14214,6,test,0,-2.6356,0,1,0,1,0,1,1,0
14214,7,test,0,-2.6504,0,1,0,1,0,0,0,0
14215,0,test,1,-0.8736000000000002,1,1,0,1,1,1,1,1
14215,1,test,0,-2.6692,0,1,0,1,0,0,0,0
14215,2,test,1,-0.9994,1,1,0,1,1,1,0,1
14215,3,test,0,-0.1892,0,1,0,1,0,0,0,0
14215,4,test,1,-2.4418,1,1,0,1,1,1,1,1
14215,5,test,0,-2.7652,0,1,0,1,0,0,0,0
14215,6,test,1,-0.933,1,1,0,1,1,1,1,1
14215,7,test,1,-2.02,1,1,0,1,0,1,0,0
14215,8,test,0,-12.5482,0,1,0,1,0,0,0,0
14215,9,test,0,-0.6044,0,1,0,1,0,0,0,0
14216,0,test,1,-2.7386,1,1,0,0,0,0,0,0
14216,1,test,1,-2.6672,1,1,0,0,1,1,1,1
14216,2,test,0,-0.5456000000000001,0,1,0,1,0,0,1,0
14217,0,test,0,-2.7356,0,1,0,1,0,0,0,0
14217,1,test,1,-2.716,1,1,0,0,0,0,0,0
14217,2,test,0,-1.1286,0,1,0,1,0,0,0,0
14217,3,test,0,-2.8796,0,1,0,0,0,0,0,0
14217,4,test,0,-0.407,0,1,0,1,0,0,0,0
14217,5,test,0,-1.0884,0,1,0,1,0,0,0,0
14217,6,test,1,-2.3812,1,1,0,1,1,1,1,1
14217,7,test,0,-1.1836,0,1,0,1,1,1,1,0
14217,8,test,1,-13.1906,1,1,0,0,1,1,1,1
14217,9,test,0,-2.34,0,1,0,0,0,0,0,0
14218,0,test,1,-0.8338,1,1,0,0,1,1,0,1
14218,1,test,0,-0.9028,0,1,0,1,0,0,0,0
14218,2,test,1,-2.8036,1,1,0,0,0,1,1,1
14218,3,test,0,-2.5758,0,1,0,1,0,0,0,0
14218,4,test,1,-0.8706,1,1,0,0,0,0,0,0
14218,5,test,1,-0.6212,1,1,0,1,1,1,1,1
14218,6,test,1,-0.4288,1,1,0,1,1,0,1,0
14218,7,test,0,-24.9694,0,1,0,0,1,0,0,0
14218,8,test,1,-3.3158000000000003,1,1,0,1,0,1,1,1
14218,9,test,0,-0.7726000000000001,0,1,0,1,0,0,0,0
14218,10,test,1,-0.6496000000000001,1,1,0,1,1,0,0,0
14219,0,test,1,-0.8802,1,1,0,1,1,1,1,1
14220,0,test,0,-3.2738,0,1,0,1,0,0,0,0
14220,1,test,1,-1.0066000000000002,1,1,0,1,0,1,1,1
14220,2,test,1,-0.5724,1,1,0,0,1,1,1,1
14220,3,test,1,-0.3854,1,1,0,0,0,0,1,0
14220,4,test,0,-0.466,0,1,0,1,0,0,0,0
14220,5,test,1,-0.7636000000000001,1,1,0,0,1,1,1,1
14220,6,test,1,-2.513,1,1,0,1,0,0,0,0
14220,7,test,0,-11.7114,0,1,0,0,0,0,0,0
14220,8,test,1,-0.1752,1,1,0,0,0,1,1,1
14220,9,test,0,-0.78,0,1,0,1,0,0,0,0
14221,0,test,1,-2.5518,1,1,0,1,1,1,1,1
14221,1,test,1,-12.6494,1,1,0,0,0,0,0,0
14221,2,test,1,-13.0624,1,1,0,0,0,0,0,0
14221,3,test,1,-3.0234,1,1,0,1,1,1,1,1
14221,4,test,0,-12.8594,0,1,0,1,0,0,0,0
14221,5,test,1,-9.1268,1,1,0,1,1,1,0,1
14221,6,test,1,-10.5748,1,1,0,1,1,1,1,1
14221,7,test,0,-0.3988,0,1,0,1,0,0,0,0
14222,0,test,1,-0.8424,1,1,0,1,0,0,0,0
14222,1,test,1,-2.4998,1,1,0,1,1,1,1,1
14222,2,test,1,-11.2218,1,1,0,0,1,0,0,0
14222,3,test,0,-10.6598,0,1,0,1,0,0,0,0
14222,4,test,0,-6.8426,0,1,0,0,0,0,0,0
14222,5,test,1,-8.7126,1,1,0,0,1,0,0,1
14222,6,test,1,-0.593,1,1,0,1,1,1,1,1
14223,0,test,0,-2.4702,0,1,0,1,0,1,1,1
14223,1,test,1,-2.7946,1,1,0,1,0,0,0,1
14223,2,test,1,-2.9706,1,1,0,1,0,1,1,1
14223,3,test,1,-0.869,1,1,0,1,1,1,1,1
14223,4,test,1,-0.7684000000000001,1,1,0,1,1,0,0,1
14223,5,test,1,-1.3764,1,1,0,1,1,1,1,1
14223,6,test,1,-0.3618,1,1,0,1,1,1,1,1
14224,0,test,0,-8.565800000000001,0,1,0,0,0,1,1,1
14224,1,test,1,-0.6160000000000001,1,1,0,0,1,0,0,0
14224,2,test,0,-2.6844,0,1,0,1,1,1,1,1
14225,0,test,0,-12.2256,0,1,0,1,0,1,0,1
14225,1,test,1,-0.7228,1,1,0,1,1,1,1,1
14225,2,test,0,-1.3272000000000002,0,1,0,1,0,1,1,1
14225,3,test,1,-0.7446,1,1,0,1,1,1,1,1
14225,4,test,0,-3.04,0,1,0,0,0,1,1,1
14226,0,test,1,-1.3214,1,1,0,0,1,1,1,1
14226,1,test,1,-10.4938,1,1,0,0,0,0,0,0
14226,2,test,1,-0.4838,1,1,0,1,1,1,1,1
14226,3,test,1,-2.1958,1,1,0,0,1,1,1,1
14226,4,test,1,-10.906,1,1,0,1,1,0,1,0
14226,5,test,1,-0.9426,1,1,0,1,0,1,1,1
14227,0,test,0,-13.36,0,1,0,0,0,0,0,0
14227,1,test,0,-2.588,0,1,0,0,0,0,0,0
14227,2,test,0,-21.8196,0,1,0,0,0,1,1,1
14227,3,test,1,-0.618,1,1,0,0,1,1,0,0
14228,0,test,1,-8.463799999999999,1,1,0,0,1,1,1,1
14228,1,test,1,-2.4726,1,1,0,1,1,1,1,1
14228,2,test,1,-0.504,1,1,0,1,1,1,1,1
14228,3,test,1,-3.5664,1,1,0,0,1,0,0,0
14228,4,test,0,-1.0634,0,1,0,1,0,0,0,0
14229,0,test,0,-2.6458,0,1,0,1,0,1,1,1
14229,1,test,1,-3.0152,1,1,0,1,1,1,1,1
14229,2,test,0,-0.7854000000000001,0,1,0,1,0,0,0,0
14229,3,test,0,-3.2484,0,1,0,0,0,0,0,0
14229,4,test,0,-0.361,0,1,0,1,1,0,0,0
14229,5,test,1,-0.4785999999999999,1,1,0,1,1,0,1,0
14229,6,test,1,-0.4204,1,1,0,1,1,1,1,1
14229,7,test,1,-1.0824,1,1,0,1,1,0,1,0
14230,0,test,0,-2.1708,0,1,0,1,0,0,0,0
14230,1,test,0,-26.8216,0,1,0,1,0,0,0,0
14230,2,test,0,-2.6016,0,1,0,0,0,1,1,1
14230,3,test,0,-0.7402000000000001,0,1,0,0,1,0,0,0
14230,4,test,1,-13.3964,1,1,0,1,1,1,1,1
14230,5,test,0,-2.9606,0,1,0,1,0,0,0,0
14230,6,test,1,-16.139599999999998,1,1,0,1,1,1,1,1
14230,7,test,0,-2.1714,0,1,0,1,0,0,0,0
14230,8,test,0,-4.7834,0,1,0,0,0,0,0,0
14231,0,test,1,-18.1164,1,1,0,0,1,0,0,0
14231,1,test,0,-0.3,0,1,0,0,0,0,0,0
14231,2,test,1,-3.302,1,1,0,1,1,1,1,1
14231,3,test,0,-0.2057999999999999,0,1,0,0,0,1,1,1
14231,4,test,0,-1.4234,0,1,0,1,0,0,1,0
14232,0,test,1,-2.529,1,1,0,0,0,1,1,0
14232,1,test,0,-10.5188,0,1,0,0,0,0,0,0
14232,2,test,0,-2.6038,0,1,0,1,1,0,1,0
14232,3,test,0,-1.2836,0,1,0,1,0,0,0,1
14232,4,test,0,-0.8692000000000001,0,1,0,0,1,0,0,0
14232,5,test,0,-1.1474,0,1,0,1,1,0,0,0
14232,6,test,0,-0.5674,0,1,0,1,0,0,1,0
14232,7,test,1,-0.9122,1,1,0,1,0,0,0,0
14233,0,test,0,-12.9978,0,1,0,1,0,0,0,0
14233,1,test,0,-1.019,0,1,0,1,1,0,0,0
14233,2,test,0,-0.7738,0,1,0,0,0,0,0,0
14233,3,test,1,-0.3542,1,1,0,1,1,1,1,1
14233,4,test,1,-2.1008,1,1,0,0,1,0,0,1
14234,0,test,1,-2.347,1,1,0,1,1,0,0,1
14234,1,test,1,-0.265,1,1,0,0,0,0,0,0
14234,2,test,1,-26.959000000000003,1,1,0,0,0,0,1,1
14234,3,test,1,-2.8658,1,1,0,1,0,1,1,1
14234,4,test,1,-0.2299999999999999,1,1,0,1,1,1,1,1
14234,5,test,1,-2.0916,1,1,0,1,0,0,0,0
14234,6,test,0,-1.1278,0,1,0,1,0,0,0,0
14234,7,test,0,-2.8498,0,1,0,1,0,0,0,0
14234,8,test,0,-2.4212,0,1,0,1,0,0,0,0
14235,0,test,1,-3.1130000000000004,1,1,0,0,1,1,1,1
14235,1,test,0,-4.6224,0,1,0,0,0,0,0,0
14235,2,test,0,-0.5814,0,1,0,1,0,0,0,0
14235,3,test,0,-3.3874000000000004,0,1,0,1,0,0,0,0
14235,4,test,0,-1.1622,0,1,0,1,1,1,1,1
14235,5,test,0,-3.1774,0,1,0,1,0,0,0,0
14235,6,test,0,-0.8622000000000001,0,1,0,0,0,0,0,0
14235,7,test,0,-0.7614000000000001,0,1,0,0,0,0,0,0
14236,0,test,1,-5.345400000000001,1,1,0,1,1,1,1,1
14236,1,test,0,-2.9426,0,1,0,0,0,0,0,0
14236,2,test,1,-2.1546,1,1,0,1,1,1,1,1
14236,3,test,1,-2.5162,1,1,0,1,0,1,0,1
14236,4,test,1,-2.4924,1,1,0,0,1,1,1,1
14236,5,test,1,-0.5946,1,1,0,1,0,0,0,0
14236,6,test,0,-0.4610000000000001,0,1,0,1,0,0,0,0
14236,7,test,1,-2.615,1,1,0,1,1,1,1,1
14237,0,test,1,-10.5986,1,1,0,0,0,0,0,0
14237,1,test,1,-2.2776,1,1,0,1,1,0,1,1
14237,2,test,0,-1.2300000000000002,0,1,0,1,1,0,0,0
14237,3,test,0,-0.5666000000000001,0,1,0,1,1,0,0,0
14237,4,test,1,-0.5224000000000001,1,1,0,0,1,1,1,1
14237,5,test,0,-1.2822,0,1,0,1,0,0,1,0
14238,0,test,1,-2.6424000000000003,1,1,0,1,1,1,1,1
14238,1,test,1,-2.5144,1,1,0,1,1,1,1,1
14238,2,test,0,-2.7774,0,1,0,1,0,0,0,0
14238,3,test,1,-2.5828,1,1,0,1,1,1,1,1
14238,4,test,1,-2.9166,1,1,0,1,1,1,0,0
14238,5,test,1,-2.4798,1,1,0,0,1,1,1,1
14238,6,test,1,-3.0076,1,1,0,1,1,1,1,1
14239,0,test,1,-3.0716,1,1,0,1,1,1,1,1
14239,1,test,1,-2.063,1,1,0,0,1,1,1,1
14239,2,test,0,-0.3136,0,1,0,1,0,0,1,1
14239,3,test,0,-0.2998,0,1,0,1,0,0,1,1
14239,4,test,1,-12.1434,1,1,0,1,1,1,1,1
14239,5,test,1,-2.3474,1,1,0,0,1,0,1,1
14239,6,test,1,-0.8682000000000001,1,1,0,1,0,1,1,1
14239,7,test,0,-0.4338,0,1,0,1,0,0,1,0
14240,0,test,0,-1.2164,0,1,0,1,0,0,0,0
14240,1,test,0,-10.8722,0,1,0,0,0,0,0,0
14241,0,test,1,-2.8404,1,1,0,0,1,0,0,0
14241,1,test,0,-0.2759999999999999,0,1,0,0,0,0,0,0
14241,2,test,0,-3.5556,0,1,0,1,1,1,1,1
14241,3,test,1,-2.6426,1,1,0,1,1,1,1,1
14241,4,test,0,-0.592,0,1,0,0,0,0,0,0
14241,5,test,0,-2.8002,0,1,0,0,0,0,0,1
14241,6,test,0,-21.5762,0,1,0,0,0,1,1,1
14242,0,test,1,-0.5746000000000001,1,1,0,1,1,1,1,1
14242,1,test,0,-2.8884,0,1,0,1,1,1,1,1
14242,2,test,0,-0.5559999999999999,0,1,0,1,0,0,0,0
14242,3,test,1,-0.212,1,1,0,1,1,0,1,1
14242,4,test,0,-2.8842,0,1,0,1,0,0,0,0
14243,0,test,1,-3.0146,1,1,0,0,0,1,1,1
14243,1,test,0,-0.5650000000000001,0,1,0,1,0,0,0,0
14243,2,test,1,-0.7908000000000001,1,1,0,1,1,1,1,1
14243,3,test,1,-10.2596,1,1,0,0,1,1,1,1
14243,4,test,1,-0.3408,1,1,0,1,1,1,1,1
14243,5,test,0,-8.110199999999999,0,1,0,0,0,0,0,0
14243,6,test,0,-12.8372,0,1,0,1,0,0,0,0
14243,7,test,0,-2.7626,0,1,0,1,0,0,0,0
14244,0,test,1,-0.3424,1,1,0,1,1,1,1,0
14244,1,test,1,-26.6326,1,1,0,0,0,1,1,1
14244,2,test,1,-0.5688,1,1,0,1,1,1,1,1
14244,3,test,1,-2.995,1,1,0,1,0,1,1,1
14244,4,test,1,-1.0746,1,1,0,1,1,1,1,1
14244,5,test,1,-2.1672,1,1,0,1,1,1,1,0
14244,6,test,1,-0.9472,1,1,0,1,1,1,1,1
14244,7,test,0,-0.6166,0,1,0,1,0,0,0,0
14245,0,test,0,-2.8126,0,1,0,1,1,0,0,0
14245,1,test,1,-2.8826,1,1,0,0,0,1,1,1
14245,2,test,1,-0.5710000000000001,1,1,0,0,0,0,0,0
14245,3,test,1,-10.8934,1,1,0,1,1,1,1,1
14245,4,test,1,-7.6014,1,1,0,0,0,0,0,0
14245,5,test,0,-0.3898,0,1,0,0,0,1,1,1
14245,6,test,1,-0.9292,1,1,0,0,0,0,0,0
14246,0,test,0,-5.332,0,1,0,0,0,0,0,0
14247,0,test,1,-2.7882,1,1,0,1,1,1,0,1
14247,1,test,0,-2.5574,0,1,0,1,0,0,0,0
14247,2,test,0,-0.8844,0,1,0,1,1,0,0,1
14247,3,test,1,-4.2894,1,1,0,0,0,0,0,0
14248,0,test,0,-2.5796,0,1,0,1,1,0,0,0
14248,1,test,1,-2.9166,1,1,0,1,1,0,0,0
14248,2,test,0,-12.811,0,1,0,0,1,1,1,1
14248,3,test,1,-2.46,1,1,0,1,1,0,1,0
14248,4,test,1,-4.4014,1,1,0,0,0,0,1,0
14248,5,test,0,-2.3658,0,1,0,1,0,0,0,0
14249,0,test,1,-2.647,1,1,0,1,1,0,1,1
14249,1,test,1,-1.1284,1,1,0,1,1,1,1,1
14249,2,test,1,-1.0048,1,1,0,0,0,1,0,0
14249,3,test,0,-10.5714,0,1,0,0,0,0,0,0
14249,4,test,1,-0.6932,1,1,0,0,0,0,0,0
14249,5,test,0,-0.7796000000000001,0,1,0,1,0,0,0,0
14249,6,test,0,-1.2606000000000002,0,1,0,1,0,0,0,0
14249,7,test,1,-0.7588,1,1,0,1,1,1,0,1
14250,0,test,0,-2.8594,0,1,0,1,0,0,0,0
14250,1,test,1,-0.5478,1,1,0,1,1,1,1,0
14250,2,test,1,-2.5148,1,1,0,1,1,1,1,0
14250,3,test,0,-0.8016000000000001,0,1,0,1,0,0,0,0
14250,4,test,1,-1.15,1,1,0,1,1,1,1,1
14250,5,test,1,-0.96,1,1,0,1,0,0,1,0
14250,6,test,1,-0.5058,1,1,0,1,1,1,1,1
14251,0,test,1,-2.1612,1,1,0,1,1,1,1,1
14251,1,test,1,-13.9284,1,1,0,1,0,0,0,0
14251,2,test,1,-6.1424,1,1,0,0,1,1,1,1
14251,3,test,1,-2.4682,1,1,0,1,1,1,1,1
14252,0,test,0,-3.1926,0,1,0,1,0,0,0,0
14252,1,test,1,-0.7538,1,1,0,1,1,1,1,1
14252,2,test,0,-2.919,0,1,0,1,0,0,0,0
14253,0,test,0,-2.7184,0,1,0,1,0,0,0,0
14253,1,test,0,-13.3056,0,1,0,1,0,0,0,0
14253,2,test,0,-0.3256,0,1,0,0,0,0,0,0
14253,3,test,0,-2.6804,0,1,0,1,0,0,0,0
14253,4,test,0,-1.239,0,1,0,1,0,0,0,0
14253,5,test,0,-0.9766,0,1,0,0,0,0,0,0
14253,6,test,1,-2.3202,1,1,0,1,0,0,1,1
14253,7,test,0,-4.5034,0,1,0,0,0,0,0,0
14253,8,test,1,-2.432,1,1,0,1,1,1,1,1
14253,9,test,1,-2.7782,1,1,0,1,1,0,0,0
14253,10,test,1,-3.215,1,1,0,1,0,1,1,1
14253,11,test,1,-2.1176,1,1,0,1,1,1,1,1
14254,0,test,0,-0.3878,0,1,0,1,0,0,0,0
14254,1,test,1,-0.503,1,1,0,1,0,0,1,0
14254,2,test,1,-12.9304,1,1,0,1,1,1,1,1
14255,0,test,1,-3.2632000000000003,1,1,0,1,0,1,0,1
14255,1,test,1,-0.2282,1,1,0,1,1,1,1,1
14255,2,test,1,-2.9114,1,1,0,1,1,0,0,1
14255,3,test,1,-2.5558,1,1,0,1,0,0,0,1
14255,4,test,0,-0.621,0,1,0,1,0,0,0,0
14255,5,test,0,-2.8112,0,1,0,1,0,0,0,0
14255,6,test,1,-3.0918,1,1,0,0,1,0,1,1
14255,7,test,0,-0.8140000000000001,0,1,0,1,1,0,0,0
14255,8,test,0,-0.9772,0,1,0,1,0,0,0,0
14256,0,test,1,-0.0702,1,1,0,0,0,0,0,0
14256,1,test,0,-15.066,0,1,0,0,0,0,0,0
14256,2,test,1,-15.5556,1,1,0,0,0,0,0,0
14256,3,test,0,-0.764,0,1,0,0,0,1,1,1
14256,4,test,1,-12.4584,1,1,0,1,1,1,1,1
14256,5,test,1,-0.3064,1,1,0,1,1,1,1,1
14256,6,test,1,-26.588,1,1,0,0,0,0,0,0
14257,0,test,0,-0.2978,0,1,0,1,0,0,0,1
14257,1,test,1,-2.5540000000000003,1,1,0,0,0,0,0,0
14257,2,test,0,-10.4652,0,1,0,1,0,0,0,0
14258,0,test,0,-3.0754,0,1,0,1,0,0,0,0
14258,1,test,0,-0.7602000000000001,0,1,0,0,0,0,0,0
14258,2,test,0,-2.5704,0,1,0,1,0,0,0,0
14258,3,test,0,-7.5944,0,1,0,0,0,0,0,0
14258,4,test,0,-0.8353999999999999,0,1,0,1,1,0,0,0
14258,5,test,0,-1.1104,0,1,0,1,0,0,0,0
14258,6,test,1,-3.2830000000000004,1,1,0,1,1,1,1,1
14259,0,test,1,-12.9716,1,1,0,1,1,1,1,1
14259,1,test,1,-21.9344,1,1,0,0,0,0,0,0
14259,2,test,0,-2.8776,0,1,0,0,0,0,0,0
14259,3,test,0,-2.8360000000000003,0,1,0,0,0,0,0,0
14259,4,test,0,-2.5014000000000003,0,1,0,0,0,0,0,0
14259,5,test,0,-0.5126000000000001,0,1,0,1,0,0,0,0
14259,6,test,0,-2.1544,0,1,0,1,0,0,0,0
14259,7,test,1,-14.3196,1,1,0,0,0,0,0,0
14259,8,test,0,-0.2366,0,1,0,1,0,0,0,0
14259,9,test,0,-2.2096,0,1,0,1,0,0,0,0
14260,0,test,1,-5.985399999999999,1,1,0,0,0,0,1,1
14261,0,test,1,-13.6518,1,1,0,0,1,1,1,1
14261,1,test,0,-14.9278,0,1,0,0,0,0,0,0
14261,2,test,1,-0.8314,1,1,0,0,0,1,1,1
14261,3,test,1,-17.2378,1,1,0,0,0,0,0,0
14261,4,test,0,-3.6572,0,1,0,1,0,0,0,0
14261,5,test,1,-0.7882,1,1,0,1,1,1,1,1
14262,0,test,0,-0.9026,0,1,0,1,0,0,0,0
14262,1,test,1,-6.123200000000001,1,1,0,0,1,0,0,0
14262,2,test,1,-2.7742,1,1,0,1,1,0,0,0
14262,3,test,1,-2.4714,1,1,0,0,1,1,1,1
14262,4,test,1,-1.036,1,1,0,0,0,0,0,0
14262,5,test,1,-1.1844,1,1,0,1,1,1,1,1
14262,6,test,1,-0.954,1,1,0,1,1,1,1,1
14262,7,test,1,-0.913,1,1,0,0,1,1,1,1
14263,0,test,0,-2.7512,0,1,0,1,0,0,0,0
14263,1,test,0,-21.8898,0,1,0,0,0,0,0,0
14263,2,test,1,-0.6644000000000001,1,1,0,1,1,0,0,0
14263,3,test,0,-0.198,0,1,0,1,0,0,0,0
14263,4,test,1,-2.3446,1,1,0,1,1,0,0,1
14263,5,test,0,-2.5904,0,1,0,0,0,0,0,0
14263,6,test,1,-26.939,1,1,0,0,0,1,0,0
14263,7,test,1,-2.9058,1,1,0,1,0,0,0,0
14264,0,test,0,-2.996,0,1,0,1,1,0,0,0
14264,1,test,0,-2.5620000000000003,0,1,0,0,0,0,0,0
